Continent;Year;Age;Value
Latin America and the Caribbean;2013;70-79;151.42585786181655
Latin America and the Caribbean;2013;80-89;158.15038297847897
Latin America and the Caribbean;2013;90+;56.60148212766951
Latin America and the Caribbean;2014;0-9;32.687191545977946
Latin America and the Caribbean;2014;10-19;7.957238114015095
Latin America and the Caribbean;2014;20-29;16.71421107169134
Latin America and the Caribbean;2014;30-39;21.868155538597872
Latin America and the Caribbean;2014;40-49;39.50846412548454
Latin America and the Caribbean;2014;50-59;75.50817006125939
Latin America and the Caribbean;2014;60-69;111.27165328367015
Latin America and the Caribbean;2014;70-79;153.29562267588716
Latin America and the Caribbean;2014;80-89;159.17838847223285
Latin America and the Caribbean;2014;90+;58.311163679437904
Latin America and the Caribbean;2015;0-9;31.556888644040715
Latin America and the Caribbean;2015;10-19;7.836764749406401
Latin America and the Caribbean;2015;20-29;16.689590756243774
Latin America and the Caribbean;2015;30-39;21.74519977841323
Latin America and the Caribbean;2015;40-49;39.25316294202297
Latin America and the Caribbean;2015;50-59;76.9185211161344
Latin America and the Caribbean;2015;60-69;114.70320763600395
Latin America and the Caribbean;2015;70-79;154.4011638994948
Latin America and the Caribbean;2015;80-89;158.9740355955167
Latin America and the Caribbean;2015;90+;57.55629505382418
Latin America and the Caribbean;2016;0-9;29.956135353163322
Latin America and the Caribbean;2016;10-19;7.471340644728038
Latin America and the Caribbean;2016;20-29;16.48209773830472
Latin America and the Caribbean;2016;30-39;21.55340736954276
Latin America and the Caribbean;2016;40-49;39.25382865580562
Latin America and the Caribbean;2016;50-59;77.96724535929738
Latin America and the Caribbean;2016;60-69;118.49937043250709
Latin America and the Caribbean;2016;70-79;157.48792839589723
Latin America and the Caribbean;2016;80-89;160.6066502043353
Latin America and the Caribbean;2016;90+;58.52598751900512
Latin America and the Caribbean;2017;0-9;29.405835724043257
Latin America and the Caribbean;2017;10-19;7.611407049080203
Latin America and the Caribbean;2017;20-29;16.58737175137401
Latin America and the Caribbean;2017;30-39;21.60961253281724
Latin America and the Caribbean;2017;40-49;39.3856643771794
Latin America and the Caribbean;2017;50-59;79.99511276434167
Latin America and the Caribbean;2017;60-69;121.9225483178332
Latin America and the Caribbean;2017;70-79;159.10822882766774
Latin America and the Caribbean;2017;80-89;162.14811595099746
Latin America and the Caribbean;2017;90+;59.480997192358835
Latin America and the Caribbean;2018;0-9;26.56566526659992
Latin America and the Caribbean;2018;10-19;6.96974719698121
Latin America and the Caribbean;2018;20-29;16.19549155574885
Latin America and the Caribbean;2018;30-39;21.224499501904585
Latin America and the Caribbean;2018;40-49;38.9427140626728
Latin America and the Caribbean;2018;50-59;80.73278946683136
Latin America and the Caribbean;2018;60-69;126.03477431198819
Latin America and the Caribbean;2018;70-79;162.0667579349747
Latin America and the Caribbean;2018;80-89;161.03055257825676
Latin America and the Caribbean;2018;90+;60.812408429493146
Latin America and the Caribbean;2019;0-9;25.9593829412678
Latin America and the Caribbean;2019;10-19;6.805576530579609
Latin America and the Caribbean;2019;20-29;15.9476307323699
Latin America and the Caribbean;2019;30-39;21.298718231011748
Latin America and the Caribbean;2019;40-49;38.765738814599075
Latin America and the Caribbean;2019;50-59;81.4009985640319
Latin America and the Caribbean;2019;60-69;129.10240708316286
Latin America and the Caribbean;2019;70-79;166.5395461548469
Latin America and the Caribbean;2019;80-89;166.43506958020208
Latin America and the Caribbean;2019;90+;60.484944530514156
Latin America and the Caribbean;2020;0-9;24.3445306097005
Latin America and the Caribbean;2020;10-19;6.841493522114758
Latin America and the Caribbean;2020;20-29;16.93428472803039
Latin America and the Caribbean;2020;30-39;22.433720503353456
Latin America and the Caribbean;2020;40-49;41.00894461957823
Latin America and the Caribbean;2020;50-59;88.50747869960821
Latin America and the Caribbean;2020;60-69;145.21077040952682
Latin America and the Caribbean;2020;70-79;182.30976838938022
Latin America and the Caribbean;2020;80-89;178.09423550213845
Latin America and the Caribbean;2020;90+;63.85874484553674
Latin America and the Caribbean;2021;0-9;23.495723179794144
Latin America and the Caribbean;2021;10-19;7.162413896184833
Latin America and the Caribbean;2021;20-29;17.92840441684578
Latin America and the Caribbean;2021;30-39;24.413220468400255
Latin America and the Caribbean;2021;40-49;45.78710774535275
Latin America and the Caribbean;2021;50-59;98.96798208690832
Latin America and the Caribbean;2021;60-69;163.34352792398064
Latin America and the Caribbean;2021;70-79;208.08216585880396
Latin America and the Caribbean;2021;80-89;197.22519264568214
Latin America and the Caribbean;2021;90+;68.72571013297583
Northern America;1950;0-9;291.9768801648024
Northern America;1950;10-19;40.013041226111376
Northern America;1950;20-29;66.52586345467095
Northern America;1950;30-39;86.55206679967029
Northern America;1950;40-49;124.9970251822094
Northern America;1950;50-59;150.15029134405376
Northern America;1950;60-69;182.60581231447625
Northern America;1950;70-79;198.9057305897331
Northern America;1950;80-89;125.85187357230606
Northern America;1950;90+;15.532493739595504
Northern America;1951;0-9;311.5969630316255
Northern America;1951;10-19;43.40119315023154
Northern America;1951;20-29;53.42517535093716
Northern America;1951;30-39;82.68483335136595
Northern America;1951;40-49;126.62794051952395
Northern America;1951;50-59;157.9521907343977
Northern America;1951;60-69;193.02287534021875
Northern America;1951;70-79;218.82569555800563
Northern America;1951;80-89;147.39239031160128
Northern America;1951;90+;18.203872064337286
Northern America;1952;0-9;274.29328365591346
Northern America;1952;10-19;39.43767887581892
Northern America;1952;20-29;57.66205699630001
Northern America;1952;30-39;72.66130597998264
Northern America;1952;40-49;121.10024287170351
Northern America;1952;50-59;151.740581407889
Northern America;1952;60-69;185.2252229219862
Northern America;1952;70-79;206.8293611584414
Northern America;1952;80-89;137.7090510915384
Northern America;1952;90+;17.72450601948646
Northern America;1953;0-9;260.0522558572917
Northern America;1953;10-19;38.201508990156384
Northern America;1953;20-29;56.781142723171435
Northern America;1953;30-39;64.49250112046924
Northern America;1953;40-49;116.5136505336616
Northern America;1953;50-59;149.60355910848008
Northern America;1953;60-69;181.74604832667225
Northern America;1953;70-79;201.941246387409
Northern America;1953;80-89;130.32844013727328
Northern America;1953;90+;17.283493655289412
Northern America;1954;0-9;258.77746873814095
Northern America;1954;10-19;32.39526170283203
Northern America;1954;20-29;52.54285792469817
Northern America;1954;30-39;53.353654974540234
Northern America;1954;40-49;112.10556202310408
Northern America;1954;50-59;141.57788680924367
Northern America;1954;60-69;176.15396987676303
Northern America;1954;70-79;193.94453431211878
Northern America;1954;80-89;130.49167821430032
Northern America;1954;90+;17.26450518765952
Northern America;1955;0-9;239.71897514936046
Northern America;1955;10-19;29.341833706262612
Northern America;1955;20-29;50.02066059600257
Northern America;1955;30-39;49.188235309116564
Northern America;1955;40-49;108.10915475226973
Northern America;1955;50-59;133.6713680620118
Northern America;1955;60-69;172.81708714230888
Northern America;1955;70-79;190.01942435833888
Northern America;1955;80-89;126.29237825026144
Northern America;1955;90+;16.14051006219811
Northern America;1956;0-9;208.6441655746146
Northern America;1956;10-19;23.602772016534445
Northern America;1956;20-29;34.76972903673936
Northern America;1956;30-39;38.835507110512324
Northern America;1956;40-49;94.47591386955881
Northern America;1956;50-59;124.72490016465392
Northern America;1956;60-69;159.94080288893932
Northern America;1956;70-79;180.54856578588635
Northern America;1956;80-89;118.9551126861013
Northern America;1956;90+;16.011158466805114
Northern America;1957;0-9;204.60772622205928
Northern America;1957;10-19;20.336090177764255
Northern America;1957;20-29;28.801148206414364
Northern America;1957;30-39;34.064055906891454
Northern America;1957;40-49;82.88506500431006
Northern America;1957;50-59;124.62179762214937
Northern America;1957;60-69;160.6565023926948
Northern America;1957;70-79;180.32388901395672
Northern America;1957;80-89;121.89723786939166
Northern America;1957;90+;16.445057946840365
Northern America;1958;0-9;185.7783875932272
Northern America;1958;10-19;18.8964170796066
Northern America;1958;20-29;25.29039394415676
Northern America;1958;30-39;31.06775957944658
Northern America;1958;40-49;80.0557949247162
Northern America;1958;50-59;120.36565882321182
Northern America;1958;60-69;156.6755426129631
Northern America;1958;70-79;178.28490068450446
Northern America;1958;80-89;122.84070465833342
Northern America;1958;90+;15.924140761555979
Northern America;1959;0-9;170.74377014561713
Northern America;1959;10-19;17.943170927580532
Northern America;1959;20-29;24.702603052000118
Northern America;1959;30-39;31.1376242149321
Northern America;1959;40-49;74.71787826571249
Northern America;1959;50-59;119.87851499759408
Northern America;1959;60-69;153.7573947781435
Northern America;1959;70-79;178.33742377892338
Northern America;1959;80-89;123.89328790421845
Northern America;1959;90+;17.310266196891487
Northern America;1960;0-9;163.81689052428814
Northern America;1960;10-19;16.930850849608458
Northern America;1960;20-29;23.62858477648644
Northern America;1960;30-39;30.29130410267146
Northern America;1960;40-49;69.94798041140282
Northern America;1960;50-59;117.7265069965807
Northern America;1960;60-69;153.2644403907632
Northern America;1960;70-79;178.28029909222712
Northern America;1960;80-89;125.12423617390895
Northern America;1960;90+;17.603799304127357
Northern America;1961;0-9;171.27864850493287
Northern America;1961;10-19;16.32011281754695
Northern America;1961;20-29;26.623913607207488
Northern America;1961;30-39;31.258599262426497
Northern America;1961;40-49;71.09519303869065
Northern America;1961;50-59;120.40156607526512
Northern America;1961;60-69;154.28176985025465
Northern America;1961;70-79;180.76353478247316
Northern America;1961;80-89;127.7219667969255
Northern America;1961;90+;18.73728673888388
Northern America;1962;0-9;165.49409687005317
Northern America;1962;10-19;17.535605278557153
Northern America;1962;20-29;27.009199484693703
Northern America;1962;30-39;31.548729753518312
Northern America;1962;40-49;67.3256717795749
Northern America;1962;50-59;122.58036535478679
Northern America;1962;60-69;155.9469272880139
Northern America;1962;70-79;180.76523131501
Northern America;1962;80-89;129.81979114541966
Northern America;1962;90+;19.49328293022733
Northern America;1963;0-9;159.60988501547743
Northern America;1963;10-19;17.80459152187583
Northern America;1963;20-29;26.52117807971846
Northern America;1963;30-39;30.669506518631117
Northern America;1963;40-49;63.51030081415807
Northern America;1963;50-59;122.89978573282136
Northern America;1963;60-69;160.199048316936
Northern America;1963;70-79;180.6677347579715
Northern America;1963;80-89;132.263494091175
Northern America;1963;90+;19.672458600034492
Northern America;1964;0-9;141.9251130439631
Northern America;1964;10-19;15.634708416123942
Northern America;1964;20-29;21.524098321241762
Northern America;1964;30-39;28.56538568524953
Northern America;1964;40-49;58.425916812801276
Northern America;1964;50-59;116.5236069542801
Northern America;1964;60-69;153.47624620765538
Northern America;1964;70-79;175.6215448825586
Northern America;1964;80-89;126.97939521175226
Northern America;1964;90+;19.025694044549404
Northern America;1965;0-9;140.2912733564913
Northern America;1965;10-19;13.64746029955835
Northern America;1965;20-29;21.18721029504963
Northern America;1965;30-39;27.870119614551975
Northern America;1965;40-49;53.35284867771666
Northern America;1965;50-59;116.11216954675938
Northern America;1965;60-69;152.68260508635234
Northern America;1965;70-79;175.0575047201099
Northern America;1965;80-89;129.4031312581777
Northern America;1965;90+;19.91456786926461
Northern America;1966;0-9;135.8178451416457
Northern America;1966;10-19;15.796762361365875
Northern America;1966;20-29;25.204679730450657
Northern America;1966;30-39;31.02354116662737
Northern America;1966;40-49;58.130504932114
Northern America;1966;50-59;119.70455809037745
Northern America;1966;60-69;159.51624423740168
Northern America;1966;70-79;179.2516662961222
Northern America;1966;80-89;131.42590434093938
Northern America;1966;90+;20.33705107435633
Northern America;1967;0-9;115.55844326019955
Northern America;1967;10-19;13.510076203194751
Northern America;1967;20-29;22.477762318108965
Northern America;1967;30-39;26.399760610506082
Northern America;1967;40-49;48.55834629485828
Northern America;1967;50-59;112.91844174533779
Northern America;1967;60-69;150.17325866991752
Northern America;1967;70-79;172.36380624327154
Northern America;1967;80-89;125.99768360466585
Northern America;1967;90+;19.93254480028198
Northern America;1968;0-9;100.9977245643885
Northern America;1968;10-19;13.359440062382864
Northern America;1968;20-29;23.17170061487466
Northern America;1968;30-39;26.029675043854525
Northern America;1968;40-49;48.9929112990339
Northern America;1968;50-59;112.20904875181245
Northern America;1968;60-69;152.24964379070022
Northern America;1968;70-79;174.83065210652876
Northern America;1968;80-89;128.7259401471455
Northern America;1968;90+;20.88628480313502
Northern America;1969;0-9;92.44810910756851
Northern America;1969;10-19;13.352432452910147
Northern America;1969;20-29;24.34901781661655
Northern America;1969;30-39;25.85232608777803
Northern America;1969;40-49;56.11734304856678
Northern America;1969;50-59;111.24661985923485
Northern America;1969;60-69;151.02479004571913
Northern America;1969;70-79;172.49241854506545
Northern America;1969;80-89;129.75521799400167
Northern America;1969;90+;21.063830123728767
Northern America;1970;0-9;78.48732231534875
Northern America;1970;10-19;13.315507137539887
Northern America;1970;20-29;23.44056308250402
Northern America;1970;30-39;24.76004914553844
Northern America;1970;40-49;53.24303712321421
Northern America;1970;50-59;109.53088686655693
Northern America;1970;60-69;149.33719759178274
Northern America;1970;70-79;170.8997910176257
Northern America;1970;80-89;132.2335409626824
Northern America;1970;90+;20.967551151190488
Northern America;1971;0-9;73.14028627851624
Northern America;1971;10-19;13.999772717576935
Northern America;1971;20-29;25.121775610508166
Northern America;1971;30-39;27.190569436176084
Northern America;1971;40-49;51.86563290036747
Northern America;1971;50-59;109.5082595726645
Northern America;1971;60-69;149.41879117616472
Northern America;1971;70-79;172.3517790182689
Northern America;1971;80-89;135.3144151258074
Northern America;1971;90+;22.821493573991166
Northern America;1972;0-9;63.97276059370246
Northern America;1972;10-19;14.26934120680551
Northern America;1972;20-29;22.394016779570386
Northern America;1972;30-39;26.733473308094084
Northern America;1972;40-49;45.51227292209446
Northern America;1972;50-59;106.92704847960017
Northern America;1972;60-69;150.52375069643045
Northern America;1972;70-79;172.71679727884776
Northern America;1972;80-89;136.8358858739344
Northern America;1972;90+;23.433401613859182
Northern America;1973;0-9;51.94225833129068
Northern America;1973;10-19;14.684996380006897
Northern America;1973;20-29;22.427897160999446
Northern America;1973;30-39;25.353222815583912
Northern America;1973;40-49;40.44043923924969
Northern America;1973;50-59;105.35071515133752
Northern America;1973;60-69;147.26310000076802
Northern America;1973;70-79;169.94071165824386
Northern America;1973;80-89;129.51374262571227
Northern America;1973;90+;25.16573792822839
Northern America;1974;0-9;49.983472555132856
Northern America;1974;10-19;16.94972965142651
Northern America;1974;20-29;23.8879961800322
Northern America;1974;30-39;24.972519840485067
Northern America;1974;40-49;41.987651547235906
Northern America;1974;50-59;99.68781390356138
Northern America;1974;60-69;146.53131497592162
Northern America;1974;70-79;170.16957270008606
Northern America;1974;80-89;129.79784044561205
Northern America;1974;90+;25.644409901468855
Northern America;1975;0-9;44.43532773171712
Northern America;1975;10-19;16.926435526775172
Northern America;1975;20-29;24.639991980643988
Northern America;1975;30-39;26.323161703256876
Northern America;1975;40-49;42.652840070176055
Northern America;1975;50-59;96.03202757563139
Northern America;1975;60-69;145.6289488503514
Northern America;1975;70-79;171.3050723755066
Northern America;1975;80-89;127.83746005340632
Northern America;1975;90+;25.85099813458665
Northern America;1976;0-9;43.19819001311568
Northern America;1976;10-19;15.545466104674691
Northern America;1976;20-29;24.11232891654536
Northern America;1976;30-39;25.86747161566614
Northern America;1976;40-49;41.30637212932589
Northern America;1976;50-59;89.58121817921219
Northern America;1976;60-69;146.73964816440224
Northern America;1976;70-79;174.47458568546523
Northern America;1976;80-89;135.28425988139816
Northern America;1976;90+;27.137996965237402
Northern America;1977;0-9;42.71130256159118
Northern America;1977;10-19;15.117803618992761
Northern America;1977;20-29;24.28659118191278
Northern America;1977;30-39;27.556752068274363
Northern America;1977;40-49;41.077710837624394
Northern America;1977;50-59;93.09743204417117
Northern America;1977;60-69;146.7028192566295
Northern America;1977;70-79;174.59484715211846
Northern America;1977;80-89;134.9015126175605
Northern America;1977;90+;26.950918831615848
Northern America;1978;0-9;38.7576472074294
Northern America;1978;10-19;14.511172243663381
Northern America;1978;20-29;24.28541080680941
Northern America;1978;30-39;26.87398125673555
Northern America;1978;40-49;41.775945992603695
Northern America;1978;50-59;91.54988755935317
Northern America;1978;60-69;144.75054556181507
Northern America;1978;70-79;174.91892637128302
Northern America;1978;80-89;137.0507180539185
Northern America;1978;90+;27.57035371586432
Northern America;1979;0-9;37.84573235845085
Northern America;1979;10-19;14.081349524306503
Northern America;1979;20-29;24.48205498623205
Northern America;1979;30-39;26.497157280185245
Northern America;1979;40-49;40.489185147723745
Northern America;1979;50-59;89.76497755105174
Northern America;1979;60-69;142.5302922895536
Northern America;1979;70-79;176.9515877541392
Northern America;1979;80-89;139.60480372460586
Northern America;1979;90+;28.550873576568627
Northern America;1980;0-9;42.00820319272931
Northern America;1980;10-19;13.744987321133587
Northern America;1980;20-29;24.39876632873743
Northern America;1980;30-39;26.123747601375122
Northern America;1980;40-49;38.66282495194027
Northern America;1980;50-59;96.51231818811303
Northern America;1980;60-69;143.26338823269705
Northern America;1980;70-79;185.5925042412743
Northern America;1980;80-89;148.7346495897909
Northern America;1980;90+;30.79421410698953
Northern America;1981;0-9;36.95896481091832
Northern America;1981;10-19;13.31783045180656
Northern America;1981;20-29;24.2873894775877
Northern America;1981;30-39;26.26871791252778
Northern America;1981;40-49;39.14321602400902
Northern America;1981;50-59;94.61660117605126
Northern America;1981;60-69;142.66998477490398
Northern America;1981;70-79;184.02225994077043
Northern America;1981;80-89;152.58400871236142
Northern America;1981;90+;30.487712860945294
Northern America;1982;0-9;37.165014925292624
Northern America;1982;10-19;13.515322855522689
Northern America;1982;20-29;24.749991503509285
Northern America;1982;30-39;25.9165945281218
Northern America;1982;40-49;38.86794606187378
Northern America;1982;50-59;90.27650820569959
Northern America;1982;60-69;141.51456627489443
Northern America;1982;70-79;179.87319621255796
Northern America;1982;80-89;154.8804632034108
Northern America;1982;90+;32.327028395544595
Northern America;1983;0-9;35.65648426597736
Northern America;1983;10-19;13.027271426628289
Northern America;1983;20-29;26.60486874511343
Northern America;1983;30-39;28.031693353432964
Northern America;1983;40-49;39.80435002519956
Northern America;1983;50-59;89.50066026424048
Northern America;1983;60-69;142.31710605058512
Northern America;1983;70-79;189.0375169692776
Northern America;1983;80-89;160.38083667381318
Northern America;1983;90+;33.66489257275647
Northern America;1984;0-9;33.62256701605448
Northern America;1984;10-19;11.97682156208644
Northern America;1984;20-29;26.184145548089568
Northern America;1984;30-39;28.614347533347505
Northern America;1984;40-49;39.3754590715764
Northern America;1984;50-59;87.4390254005616
Northern America;1984;60-69;140.60986868196287
Northern America;1984;70-79;197.56208204753239
Northern America;1984;80-89;157.93709230858036
Northern America;1984;90+;38.13408658710781
Northern America;1985;0-9;34.21290889297687
Northern America;1985;10-19;11.411023708393952
Northern America;1985;20-29;25.925528810437832
Northern America;1985;30-39;29.176171365236435
Northern America;1985;40-49;40.04346655638827
Northern America;1985;50-59;88.0549664381323
Northern America;1985;60-69;142.89821652416435
Northern America;1985;70-79;193.98470401722065
Northern America;1985;80-89;165.03835841461196
Northern America;1985;90+;41.38678122201878
Northern America;1986;0-9;33.435680979956814
Northern America;1986;10-19;10.946342347890276
Northern America;1986;20-29;25.75933000404759
Northern America;1986;30-39;29.818550178547206
Northern America;1986;40-49;42.095761729018065
Northern America;1986;50-59;86.95313140054148
Northern America;1986;60-69;142.16539465369593
Northern America;1986;70-79;195.59177473801287
Northern America;1986;80-89;162.9798114744011
Northern America;1986;90+;44.16463302664913
Northern America;1987;0-9;32.25609523472853
Northern America;1987;10-19;10.095681683143882
Northern America;1987;20-29;25.409850233683716
Northern America;1987;30-39;29.758629503624956
Northern America;1987;40-49;42.6768745492591
Northern America;1987;50-59;85.62808429777775
Northern America;1987;60-69;141.72792597243975
Northern America;1987;70-79;193.34688595682718
Northern America;1987;80-89;158.69775986115835
Northern America;1987;90+;45.06735565158817
Northern America;1988;0-9;31.382767486825163
Northern America;1988;10-19;9.223747770025765
Northern America;1988;20-29;24.843476584799795
Northern America;1988;30-39;30.146931160172112
Northern America;1988;40-49;42.322483436549945
Northern America;1988;50-59;87.3687206439975
Northern America;1988;60-69;140.7763086897028
Northern America;1988;70-79;186.2902928941986
Northern America;1988;80-89;162.7758813492175
Northern America;1988;90+;49.58777064312666
Northern America;1989;0-9;31.983793229822208
Northern America;1989;10-19;8.356475014541983
Northern America;1989;20-29;24.0593334046731
Northern America;1989;30-39;31.048740907834862
Northern America;1989;40-49;42.30664720341981
Northern America;1989;50-59;92.37197635282914
Northern America;1989;60-69;142.5006362879796
Northern America;1989;70-79;190.25207426846222
Northern America;1989;80-89;168.03775138050509
Northern America;1989;90+;48.65406975974577
Northern America;1990;0-9;31.22917740770381
Northern America;1990;10-19;8.193777866272885
Northern America;1990;20-29;24.697898209044546
Northern America;1990;30-39;30.807659027868915
Northern America;1990;40-49;43.55210391322723
Northern America;1990;50-59;89.33699113153133
Northern America;1990;60-69;142.8365212051686
Northern America;1990;70-79;180.89425736995642
Northern America;1990;80-89;172.5345657148362
Northern America;1990;90+;49.18348113637719
Northern America;1991;0-9;32.69646131529659
Northern America;1991;10-19;7.78475644742512
Northern America;1991;20-29;22.75337425886462
Northern America;1991;30-39;30.653291521317776
Northern America;1991;40-49;43.17235543988626
Northern America;1991;50-59;87.63940402931068
Northern America;1991;60-69;141.3877858583548
Northern America;1991;70-79;187.58601986435056
Northern America;1991;80-89;175.46338234164915
Northern America;1991;90+;50.32689040139546
Northern America;1992;0-9;23.26420999388435
Northern America;1992;10-19;6.488422435325913
Northern America;1992;20-29;20.558101978085155
Northern America;1992;30-39;30.38133303411392
Northern America;1992;40-49;41.322094311359685
Northern America;1992;50-59;82.37695971359668
Northern America;1992;60-69;140.71897036834903
Northern America;1992;70-79;181.44547376816803
Northern America;1992;80-89;183.11727164362497
Northern America;1992;90+;50.56147897882151
Northern America;1993;0-9;24.196394077142795
Northern America;1993;10-19;7.589450975119993
Northern America;1993;20-29;20.335016795809633
Northern America;1993;30-39;30.779755269239377
Northern America;1993;40-49;42.54409959868174
Northern America;1993;50-59;83.97462040857815
Northern America;1993;60-69;142.93825702759136
Northern America;1993;70-79;185.71091864903917
Northern America;1993;80-89;188.1853960072609
Northern America;1993;90+;57.525103045523466
Northern America;1994;0-9;31.22771700863952
Northern America;1994;10-19;6.866994888813579
Northern America;1994;20-29;19.282483955758295
Northern America;1994;30-39;29.86205077595984
Northern America;1994;40-49;43.17066456343692
Northern America;1994;50-59;81.01535767050424
Northern America;1994;60-69;143.57844729210507
Northern America;1994;70-79;190.28133467557547
Northern America;1994;80-89;197.44108167240475
Northern America;1994;90+;59.702537930275206
Northern America;1995;0-9;27.051468441935704
Northern America;1995;10-19;6.840934669959202
Northern America;1995;20-29;18.374937455711034
Northern America;1995;30-39;30.198002229740702
Northern America;1995;40-49;42.86870187248829
Northern America;1995;50-59;86.62709336291167
Northern America;1995;60-69;138.14317132257477
Northern America;1995;70-79;185.52002110373172
Northern America;1995;80-89;195.3487355955969
Northern America;1995;90+;62.75638012917919
Northern America;1996;0-9;20.73332727369865
Northern America;1996;10-19;6.65913121843064
Northern America;1996;20-29;17.498041725361603
Northern America;1996;30-39;31.27830171394485
Northern America;1996;40-49;42.806036437816225
Northern America;1996;50-59;82.90762770706476
Northern America;1996;60-69;131.9635288962728
Northern America;1996;70-79;169.77721114667088
Northern America;1996;80-89;192.0839287981847
Northern America;1996;90+;57.497022497412466
Northern America;1997;0-9;19.768947123855323
Northern America;1997;10-19;7.054935922520059
Northern America;1997;20-29;16.396700933430203
Northern America;1997;30-39;30.129319435032365
Northern America;1997;40-49;42.49227982497048
Northern America;1997;50-59;84.8643977704885
Northern America;1997;60-69;133.30121583734928
Northern America;1997;70-79;171.83442618215025
Northern America;1997;80-89;196.0890296537879
Northern America;1997;90+;59.35261257972002
Northern America;1998;0-9;18.93819640510292
Northern America;1998;10-19;7.1916054952195525
Northern America;1998;20-29;15.502519775209203
Northern America;1998;30-39;30.374100711854446
Northern America;1998;40-49;47.12663384253731
Northern America;1998;50-59;91.64810322159921
Northern America;1998;60-69;126.94846317357568
Northern America;1998;70-79;179.25865886497394
Northern America;1998;80-89;190.97724091539882
Northern America;1998;90+;63.044597958460464
Northern America;1999;0-9;17.40897108263145
Northern America;1999;10-19;6.471553475560166
Northern America;1999;20-29;14.349446739056905
Northern America;1999;30-39;28.333052936109038
Northern America;1999;40-49;43.252659188066204
Northern America;1999;50-59;91.27229887113583
Northern America;1999;60-69;127.8545256027659
Northern America;1999;70-79;185.18078394895653
Northern America;1999;80-89;197.3452365511915
Northern America;1999;90+;69.30154458368541
Northern America;2000;0-9;16.125200602154713
Northern America;2000;10-19;6.423650582643317
Northern America;2000;20-29;12.968734081621346
Northern America;2000;30-39;26.616086518393466
Northern America;2000;40-49;42.39695357345645
Northern America;2000;50-59;95.86612752603389
Northern America;2000;60-69;127.38851350447912
Northern America;2000;70-79;183.24152476107346
Northern America;2000;80-89;196.31536113163952
Northern America;2000;90+;72.23991221724442
Northern America;2001;0-9;15.66896437310848
Northern America;2001;10-19;6.334458913723216
Northern America;2001;20-29;12.652963200631609
Northern America;2001;30-39;25.13437520876515
Northern America;2001;40-49;42.52024920341364
Northern America;2001;50-59;94.79094046242179
Northern America;2001;60-69;124.36018957331824
Northern America;2001;70-79;179.32195885820093
Northern America;2001;80-89;186.36052273995205
Northern America;2001;90+;78.35883546368356
Northern America;2002;0-9;14.930198114734035
Northern America;2002;10-19;6.322847998647528
Northern America;2002;20-29;12.838541315384294
Northern America;2002;30-39;24.04970147758348
Northern America;2002;40-49;42.42760421628138
Northern America;2002;50-59;90.8820462146035
Northern America;2002;60-69;120.50121784640046
Northern America;2002;70-79;182.95157649216804
Northern America;2002;80-89;189.2219181678204
Northern America;2002;90+;81.59307930654354
Northern America;2003;0-9;11.317154848360179
Northern America;2003;10-19;5.198292527793272
Northern America;2003;20-29;9.806576948033282
Northern America;2003;30-39;21.294872534748656
Northern America;2003;40-49;42.1170149562642
Northern America;2003;50-59;87.70947918165531
Northern America;2003;60-69;122.89195998529699
Northern America;2003;70-79;187.85619634236693
Northern America;2003;80-89;197.62040732682559
Northern America;2003;90+;79.07126612182917
Northern America;2004;0-9;11.307982847866814
Northern America;2004;10-19;5.471340144353581
Northern America;2004;20-29;11.839606285978771
Northern America;2004;30-39;20.536517029245285
Northern America;2004;40-49;42.27492751708631
Northern America;2004;50-59;88.02413366606102
Northern America;2004;60-69;122.20689633096018
Northern America;2004;70-79;178.76911994190633
Northern America;2004;80-89;190.7503438879415
Northern America;2004;90+;81.37277802200103
Northern America;2005;0-9;11.187803667714235
Northern America;2005;10-19;5.147229176387015
Northern America;2005;20-29;11.695179125965268
Northern America;2005;30-39;19.383215674507575
Northern America;2005;40-49;42.724277161435616
Northern America;2005;50-59;88.78285384454868
Northern America;2005;60-69;130.6458314627333
Northern America;2005;70-79;182.29601179705278
Northern America;2005;80-89;200.03676687741685
Northern America;2005;90+;77.88891520188723
Northern America;2006;0-9;13.289239106444203
Northern America;2006;10-19;4.737090935925959
Northern America;2006;20-29;9.339368767969328
Northern America;2006;30-39;17.435575126841865
Northern America;2006;40-49;41.95763798869039
Northern America;2006;50-59;95.01911411590552
Northern America;2006;60-69;131.62834357436913
Northern America;2006;70-79;197.95522510499785
Northern America;2006;80-89;215.1200310157942
Northern America;2006;90+;82.54346358787835
Northern America;2007;0-9;13.479604274353198
Northern America;2007;10-19;4.674685317325396
Northern America;2007;20-29;10.25622635741592
Northern America;2007;30-39;16.215203800604264
Northern America;2007;40-49;41.50180420969371
Northern America;2007;50-59;92.1096866801416
Northern America;2007;60-69;131.5128153400457
Northern America;2007;70-79;193.18022347214395
Northern America;2007;80-89;210.27855571589726
Northern America;2007;90+;80.86613958420708
Northern America;2008;0-9;7.897714477272359
Northern America;2008;10-19;4.179490110868374
Northern America;2008;20-29;9.120973618140521
Northern America;2008;30-39;15.374976829643241
Northern America;2008;40-49;40.46847754024779
Northern America;2008;50-59;80.2173991568225
Northern America;2008;60-69;134.52849981207956
Northern America;2008;70-79;176.2946807430476
Northern America;2008;80-89;214.03097965350344
Northern America;2008;90+;87.16004243435495
